player_name,team,game_id,game_date,game_time,home,away,line_col,line_value,prop,source,pitching_stats_gcar,pitching_stats_win,pitching_stats_loss,pitching_stats_save,pitching_stats_hold,pitching_stats_blown_save,pitching_stats_dr,pitching_stats_ip,pitching_stats_h,pitching_stats_r,pitching_stats_er,pitching_stats_bb,pitching_stats_so,pitching_stats_hr,pitching_stats_hbp,pitching_stats_era,pitching_stats_fip,pitching_stats_bf,pitching_stats_pit,pitching_stats_str,pitching_stats_stl,pitching_stats_sts,pitching_stats_gb,pitching_stats_fb,pitching_stats_ld,pitching_stats_pu,pitching_stats_unk,pitching_stats_gsc,pitching_stats_ir,pitching_stats_is,pitching_stats_sb,pitching_stats_cs,pitching_stats_pickoffs,pitching_stats_ab,pitching_stats_2b,pitching_stats_3b,pitching_stats_ibb,pitching_stats_gdp,pitching_stats_sf,pitching_stats_roe,pitching_stats_ali,pitching_stats_wpa,pitching_stats_acli,pitching_stats_cwpa,pitching_stats_re24,gtm,entered,innings,home_team,away_team,home_stats.batting_stats.gtm,home_stats.batting_stats.pa,home_stats.batting_stats.ab,home_stats.batting_stats.r,home_stats.batting_stats.h,home_stats.batting_stats.2b,home_stats.batting_stats.3b,home_stats.batting_stats.hr,home_stats.batting_stats.rbi,home_stats.batting_stats.bb,home_stats.batting_stats.ibb,home_stats.batting_stats.so,home_stats.batting_stats.hbp,home_stats.batting_stats.sh,home_stats.batting_stats.sf,home_stats.batting_stats.roe,home_stats.batting_stats.gidp,home_stats.batting_stats.sb,home_stats.batting_stats.cs,home_stats.batting_stats.avg,home_stats.batting_stats.obp,home_stats.batting_stats.slug,home_stats.batting_stats.ops,home_stats.batting_stats.lob,home_stats.batting_stats.bat_num,home_stats.batting_stats.opp_thr,home_stats.batting_stats.opp_st,home_stats.batting_stats.opp_st_sc,home_stats.pitching_stats.gtm,home_stats.pitching_stats.ip,home_stats.pitching_stats.h,home_stats.pitching_stats.r,home_stats.pitching_stats.er,home_stats.pitching_stats.uer,home_stats.pitching_stats.bb,home_stats.pitching_stats.so,home_stats.pitching_stats.hr,home_stats.pitching_stats.hbp,home_stats.pitching_stats.era,home_stats.pitching_stats.bf,home_stats.pitching_stats.p,home_stats.pitching_stats.s,home_stats.pitching_stats.ir,home_stats.pitching_stats.is,home_stats.pitching_stats.sb,home_stats.pitching_stats.cs,home_stats.pitching_stats.ab,home_stats.pitching_stats.2b,home_stats.pitching_stats.3b,home_stats.pitching_stats.ibb,home_stats.pitching_stats.sh,home_stats.pitching_stats.sf,home_stats.pitching_stats.roe,home_stats.pitching_stats.gidp,home_stats.pitching_stats.pitch_num,home_stats.pitching_stats.ump,home_stats.pitching_stats.pitchers,away_stats.batting_stats.gtm,away_stats.batting_stats.pa,away_stats.batting_stats.ab,away_stats.batting_stats.r,away_stats.batting_stats.h,away_stats.batting_stats.2b,away_stats.batting_stats.3b,away_stats.batting_stats.hr,away_stats.batting_stats.rbi,away_stats.batting_stats.bb,away_stats.batting_stats.ibb,away_stats.batting_stats.so,away_stats.batting_stats.hbp,away_stats.batting_stats.sh,away_stats.batting_stats.sf,away_stats.batting_stats.roe,away_stats.batting_stats.gidp,away_stats.batting_stats.sb,away_stats.batting_stats.cs,away_stats.batting_stats.avg,away_stats.batting_stats.obp,away_stats.batting_stats.slug,away_stats.batting_stats.ops,away_stats.batting_stats.lob,away_stats.batting_stats.bat_num,away_stats.batting_stats.opp_thr,away_stats.batting_stats.opp_st,away_stats.batting_stats.opp_st_sc,away_stats.pitching_stats.gtm,away_stats.pitching_stats.ip,away_stats.pitching_stats.h,away_stats.pitching_stats.r,away_stats.pitching_stats.er,away_stats.pitching_stats.uer,away_stats.pitching_stats.bb,away_stats.pitching_stats.so,away_stats.pitching_stats.hr,away_stats.pitching_stats.hbp,away_stats.pitching_stats.era,away_stats.pitching_stats.bf,away_stats.pitching_stats.p,away_stats.pitching_stats.s,away_stats.pitching_stats.ir,away_stats.pitching_stats.is,away_stats.pitching_stats.sb,away_stats.pitching_stats.cs,away_stats.pitching_stats.ab,away_stats.pitching_stats.2b,away_stats.pitching_stats.3b,away_stats.pitching_stats.ibb,away_stats.pitching_stats.sh,away_stats.pitching_stats.sf,away_stats.pitching_stats.roe,away_stats.pitching_stats.gidp,away_stats.pitching_stats.pitch_num,away_stats.pitching_stats.ump,away_stats.pitching_stats.pitchers,book,line_value_book,open_om,close_om,delta_om,open_um,close_um,delta_um,total_move_om,total_move_um,pct_change_om,pct_change_um,max_om,min_om,max_um,min_um,std_om,std_um,ups_om,downs_om,ups_um,downs_um,avg_update_sec,twavg_om,twavg_um,n_updates,prop_norm,actual,outcome,player_type
jack flaherty,mlb_det,401695491,2025-05-10,18:10,mlb_det,mlb_tex,dabble_dfs_pitcherstrikeouts_value,5.5,pitcherstrikeouts,dabble,167.0,False,True,False,False,False,6.0,3.0,4.0,5.0,5.0,2.0,4.0,4.0,0.0,4.61,4.62,15.0,73.0,41.0,13.0,9.0,1.0,8.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,-0.342,0.72,0.0,-3.53,40.0,3.0,7.0,mlb_det,mlb_tex,40,34,31,3,7,0,1,2,3,3,0,13,0,0,0,0,3,0,0,0.258,0.333,0.42,0.753,4,11,R,J.deGrom,58,40,9,10,10,10,0,6,9,5,0,3.08,43,180,106,3,1,1,0,36,1,0,0,0,1,0,0,5,Andy Fletcher,"J.Flaherty (6-33-L), S.Guenther (1), C.Lee (1), T.Holton (7), J.Brebbia (21)",40,43,36,10,10,1,0,5,10,6,0,9,0,0,1,0,0,1,0,0.23,0.289,0.364,0.653,6,11,R,J.Flaherty,33,40,9,7,3,3,0,3,13,2,0,3.47,34,148,98,2,0,0,0,31,0,1,0,0,0,0,3,4,Andy Fletcher,"J.deGrom (5-58-W), H.Milner (2), S.Armstrong (3), L.Jackson (5)",dabble,5.5,1.93,1.93,0.0,2.09,2.09,0.0,0.0,0.0,0.0,0.0,1.93,1.93,2.09,2.09,,,0.0,0.0,0.0,0.0,,1.93,2.09,1.0,pitcherstrikeouts,4.0,under,pitcher
valente bellozo,mlb_mia,401695450,2025-05-07,16:40,mlb_mia,mlb_lad,dabble_dfs_pitcherstrikeouts_value,3.5,pitcherstrikeouts,dabble,17.0,False,False,False,False,False,4.0,5.1,1.0,0.0,0.0,2.0,7.0,0.0,0.0,3.5,4.11,18.0,76.0,44.0,20.0,10.0,1.0,8.0,0.0,4.0,0.0,71.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.324,0.41,0.0,2.96,36.0,6.0,4.0,mlb_mia,mlb_lad,36,34,31,1,5,1,0,0,1,2,0,9,0,0,1,1,1,0,0,0.249,0.311,0.38,0.692,6,10,R,L.Knack,63,36,9,12,10,10,0,6,11,1,0,5.86,43,166,105,1,0,0,1,37,0,2,1,0,0,0,0,5,Brian O'Nora,"V.Bellozo (4-71), C.Gibson (16-L), L.Bachar (0), R.Henriquez (4), T.Phillips (1)",37,43,37,10,12,0,2,1,10,6,1,11,0,0,0,0,0,0,1,0.259,0.336,0.463,0.799,6,12,R,V.Bellozo,71,37,9,5,1,0,0,2,9,0,0,3.68,34,117,80,2,0,0,0,31,1,0,0,0,1,1,1,2,Brian O'Nora,"L.Knack (21-63-W), M.Sauer (7-Sv)",dabble,3.5,2.3,2.23,-0.0699999999999998,-1.0,-1.0,0.0,0.0899999999999994,0.0,-3.0434782608695587,0.0,2.3,2.23,-1.0,-1.0,0.0298607881119479,0.0,1.0,3.0,0.0,0.0,1452.5,2.2882420162805257,-1.0,5.0,pitcherstrikeouts,7.0,over,pitcher
hunter brown,mlb_hou,401695478,2025-05-09,20:10,mlb_hou,mlb_cin,dabble_dfs_earnedrunsallowed_value,1.5,earnedrunsallowed,dabble,77.0,True,False,False,False,False,5.0,5.2,2.0,0.0,0.0,4.0,9.0,0.0,0.0,1.48,1.86,23.0,101.0,59.0,23.0,10.0,5.0,5.0,0.0,2.0,0.0,70.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.308,0.9,0.0,2.66,37.0,6.0,4.0,mlb_hou,mlb_cin,37,36,34,3,13,4,0,0,3,1,0,7,0,1,0,0,0,0,0,0.245,0.315,0.37,0.685,9,10,R,N.Martinez,45,37,9,4,0,0,0,5,15,0,0,3.27,36,148,90,1,0,1,0,31,1,0,0,0,0,0,0,5,Dan Iassogna,"H.Brown (5-70-W), K.Ort (3-H), B.King (2-H), B.Abreu (1-H), J.Hader (1-Sv)",40,36,31,0,4,1,0,0,0,5,0,15,0,0,0,0,0,1,0,0.238,0.32,0.377,0.697,9,9,R,H.Brown,70,40,8,13,3,3,0,1,7,0,0,3.57,36,117,78,0,0,0,0,34,4,0,0,1,0,0,0,2,Dan Iassogna,"N.Martinez (4-45-L), B.Suter (1)",dabble,1.5,1.97,1.93,-0.04,2.04,2.09,0.0499999999999998,0.2000000000000001,0.2300000000000004,-2.0304568527918843,2.450980392156854,1.98,1.91,2.11,2.03,0.0241961679911209,0.0280583806958407,2.0,8.0,8.0,2.0,6728.181818181818,1.930610419697215,2.085740665912397,12.0,earnedrunsallowed,0.0,under,pitcher
hunter brown,mlb_hou,401695478,2025-05-09,20:10,mlb_hou,mlb_cin,dabble_dfs_pitcherstrikeouts_value,7.5,pitcherstrikeouts,dabble,77.0,True,False,False,False,False,5.0,5.2,2.0,0.0,0.0,4.0,9.0,0.0,0.0,1.48,1.86,23.0,101.0,59.0,23.0,10.0,5.0,5.0,0.0,2.0,0.0,70.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.308,0.9,0.0,2.66,37.0,6.0,4.0,mlb_hou,mlb_cin,37,36,34,3,13,4,0,0,3,1,0,7,0,1,0,0,0,0,0,0.245,0.315,0.37,0.685,9,10,R,N.Martinez,45,37,9,4,0,0,0,5,15,0,0,3.27,36,148,90,1,0,1,0,31,1,0,0,0,0,0,0,5,Dan Iassogna,"H.Brown (5-70-W), K.Ort (3-H), B.King (2-H), B.Abreu (1-H), J.Hader (1-Sv)",40,36,31,0,4,1,0,0,0,5,0,15,0,0,0,0,0,1,0,0.238,0.32,0.377,0.697,9,9,R,H.Brown,70,40,8,13,3,3,0,1,7,0,0,3.57,36,117,78,0,0,0,0,34,4,0,0,1,0,0,0,2,Dan Iassogna,"N.Martinez (4-45-L), B.Suter (1)",dabble,7.5,2.07,2.07,0.0,1.95,1.94,-0.01,0.0199999999999995,0.01,0.0,-0.512820512820511,2.07,2.06,1.95,1.94,0.0141421356237306,0.0070710678118654,1.0,1.0,0.0,1.0,547.0,2.0666502866502867,1.9473382473382472,3.0,pitcherstrikeouts,9.0,over,pitcher
tyler anderson,mlb_laa,401695447,2025-05-06,21:38,mlb_laa,mlb_tor,dabble_dfs_earnedrunsallowed_value,2.5,earnedrunsallowed,dabble,212.0,False,False,False,False,False,5.0,6.2,6.0,2.0,2.0,1.0,7.0,1.0,0.0,2.68,4.87,27.0,93.0,66.0,17.0,14.0,9.0,10.0,0.0,3.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0,1.0,0.0,0.0,0.0,1.07,0.169,0.68,0.0,1.1,34.0,7.0,3.0,mlb_laa,mlb_tor,34,36,32,8,9,0,0,3,7,3,0,6,0,1,0,0,0,2,1,0.216,0.271,0.386,0.657,4,10,R,J.Ureña,48,34,9,9,3,3,0,1,11,2,0,5.29,37,136,94,3,0,0,0,36,2,0,1,0,0,0,0,4,David Rackley,"T.Anderson (5-60), R.Johnson (3), H.Neris (36-W), J.Fermin (1)",35,37,36,3,9,2,0,2,3,1,1,11,0,0,0,0,0,0,0,0.238,0.309,0.355,0.664,7,10,L,T.Anderson,60,35,8,9,8,8,0,3,6,3,0,4.37,36,148,98,5,2,2,1,32,0,0,0,1,0,0,0,7,David Rackley,"J.Ureña (7-48), C.Green (2), M.Fluharty (2), D.Tate (1), Y.García (2-BL), J.Hoffman (3), E.Lauer (5)",dabble,2.5,2.1,2.08,-0.02,1.92,1.94,0.02,0.2200000000000002,0.1800000000000001,-0.952380952380949,1.041666666666674,2.12,2.05,1.96,1.9,0.0195555000554213,0.0179130991422233,6.0,7.0,5.0,6.0,4851.642857142857,2.087018111599414,1.9313149553868687,15.0,earnedrunsallowed,2.0,under,pitcher
tyler anderson,mlb_laa,401695447,2025-05-06,21:38,mlb_laa,mlb_tor,dabble_dfs_pitcherstrikeouts_value,3.5,pitcherstrikeouts,dabble,212.0,False,False,False,False,False,5.0,6.2,6.0,2.0,2.0,1.0,7.0,1.0,0.0,2.68,4.87,27.0,93.0,66.0,17.0,14.0,9.0,10.0,0.0,3.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0,1.0,0.0,0.0,0.0,1.07,0.169,0.68,0.0,1.1,34.0,7.0,3.0,mlb_laa,mlb_tor,34,36,32,8,9,0,0,3,7,3,0,6,0,1,0,0,0,2,1,0.216,0.271,0.386,0.657,4,10,R,J.Ureña,48,34,9,9,3,3,0,1,11,2,0,5.29,37,136,94,3,0,0,0,36,2,0,1,0,0,0,0,4,David Rackley,"T.Anderson (5-60), R.Johnson (3), H.Neris (36-W), J.Fermin (1)",35,37,36,3,9,2,0,2,3,1,1,11,0,0,0,0,0,0,0,0.238,0.309,0.355,0.664,7,10,L,T.Anderson,60,35,8,9,8,8,0,3,6,3,0,4.37,36,148,98,5,2,2,1,32,0,0,0,1,0,0,0,7,David Rackley,"J.Ureña (7-48), C.Green (2), M.Fluharty (2), D.Tate (1), Y.García (2-BL), J.Hoffman (3), E.Lauer (5)",dabble,3.5,2.06,2.07,0.0099999999999997,1.96,1.95,-0.01,0.2099999999999999,0.2300000000000002,0.4854368932038833,-0.5102040816326481,2.08,2.02,1.99,1.94,0.0191376592090046,0.0180623918681884,6.0,5.0,7.0,9.0,4245.1875,2.05048901091578,1.9630224313265536,17.0,pitcherstrikeouts,7.0,over,pitcher
tyler anderson,mlb_laa,401695447,2025-05-06,21:38,mlb_laa,mlb_tor,dabble_dfs_pitchingouts_value,17.5,pitchingouts,dabble,212.0,False,False,False,False,False,5.0,6.2,6.0,2.0,2.0,1.0,7.0,1.0,0.0,2.68,4.87,27.0,93.0,66.0,17.0,14.0,9.0,10.0,0.0,3.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0,1.0,0.0,0.0,0.0,1.07,0.169,0.68,0.0,1.1,34.0,7.0,3.0,mlb_laa,mlb_tor,34,36,32,8,9,0,0,3,7,3,0,6,0,1,0,0,0,2,1,0.216,0.271,0.386,0.657,4,10,R,J.Ureña,48,34,9,9,3,3,0,1,11,2,0,5.29,37,136,94,3,0,0,0,36,2,0,1,0,0,0,0,4,David Rackley,"T.Anderson (5-60), R.Johnson (3), H.Neris (36-W), J.Fermin (1)",35,37,36,3,9,2,0,2,3,1,1,11,0,0,0,0,0,0,0,0.238,0.309,0.355,0.664,7,10,L,T.Anderson,60,35,8,9,8,8,0,3,6,3,0,4.37,36,148,98,5,2,2,1,32,0,0,0,1,0,0,0,7,David Rackley,"J.Ureña (7-48), C.Green (2), M.Fluharty (2), D.Tate (1), Y.García (2-BL), J.Hoffman (3), E.Lauer (5)",dabble,17.5,1.91,1.92,0.01,2.11,2.1,-0.0099999999999997,0.03,0.0300000000000002,0.5235602094240788,-0.4739336492890933,1.92,1.9,2.12,2.1,0.0212132034355964,0.0212132034355966,1.0,1.0,1.0,1.0,28759.5,1.9132434343910605,2.1067565656089395,3.0,pitchingouts,20,over,pitcher
logan evans,mlb_sea,401695500,2025-05-10,21:40,mlb_sea,mlb_tor,dabble_dfs_hitsallowed_value,5.5,hitsallowed,dabble,3.0,False,False,False,False,False,5.0,5.0,5.0,3.0,3.0,2.0,3.0,1.0,0.0,6.6,4.78,22.0,86.0,49.0,18.0,2.0,3.0,14.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.91,0.01,1.17,0.0,-0.14,38.0,6.0,4.0,mlb_sea,mlb_tor,38,34,32,3,6,1,0,1,3,1,0,10,0,0,1,0,0,0,0,0.245,0.335,0.409,0.744,4,9,R,B.Francis,54,38,9,10,6,6,0,5,10,1,0,3.87,42,163,102,3,1,2,0,37,1,0,0,0,0,0,0,5,Vic Carapazza,"L.Evans (5-46), G.Speier (2-BSv), M.Brash (3), C.Vargas (3-L), E.Bazardo (2)",39,42,37,6,10,1,0,1,6,5,0,10,0,0,0,0,0,2,0,0.246,0.317,0.362,0.679,9,9,R,L.Evans,46,39,9,6,3,3,0,1,10,1,0,4.31,34,120,82,2,0,0,0,32,1,0,0,0,1,0,0,3,Vic Carapazza,"B.Francis (5-54), M.Fluharty (3-W), J.Hoffman (0-Sv)",dabble,5.5,2.01,1.94,-0.0699999999999998,2.0,2.08,0.08,0.0699999999999998,0.08,-3.482587064676612,4.000000000000004,2.01,1.94,2.08,2.0,0.0221735578260833,0.0216024689946927,0.0,3.0,3.0,0.0,2812.0,1.963866940581542,2.051719342604298,5.0,hitsallowed,5.0,under,pitcher
logan evans,mlb_sea,401695500,2025-05-10,21:40,mlb_sea,mlb_tor,dabble_dfs_pitchingouts_value,15.5,pitchingouts,dabble,3.0,False,False,False,False,False,5.0,5.0,5.0,3.0,3.0,2.0,3.0,1.0,0.0,6.6,4.78,22.0,86.0,49.0,18.0,2.0,3.0,14.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.91,0.01,1.17,0.0,-0.14,38.0,6.0,4.0,mlb_sea,mlb_tor,38,34,32,3,6,1,0,1,3,1,0,10,0,0,1,0,0,0,0,0.245,0.335,0.409,0.744,4,9,R,B.Francis,54,38,9,10,6,6,0,5,10,1,0,3.87,42,163,102,3,1,2,0,37,1,0,0,0,0,0,0,5,Vic Carapazza,"L.Evans (5-46), G.Speier (2-BSv), M.Brash (3), C.Vargas (3-L), E.Bazardo (2)",39,42,37,6,10,1,0,1,6,5,0,10,0,0,0,0,0,2,0,0.246,0.317,0.362,0.679,9,9,R,L.Evans,46,39,9,6,3,3,0,1,10,1,0,4.31,34,120,82,2,0,0,0,32,1,0,0,0,1,0,0,3,Vic Carapazza,"B.Francis (5-54), M.Fluharty (3-W), J.Hoffman (0-Sv)",dabble,15.5,1.95,1.95,0.0,2.06,2.06,0.0,0.0,0.0,0.0,0.0,1.95,1.95,2.06,2.06,,,0.0,0.0,0.0,0.0,,1.95,2.06,1.0,pitchingouts,15,under,pitcher
logan evans,mlb_sea,401695500,2025-05-10,21:40,mlb_sea,mlb_tor,dabble_dfs_walksallowed_value,1.5,walksallowed,dabble,3.0,False,False,False,False,False,5.0,5.0,5.0,3.0,3.0,2.0,3.0,1.0,0.0,6.6,4.78,22.0,86.0,49.0,18.0,2.0,3.0,14.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.91,0.01,1.17,0.0,-0.14,38.0,6.0,4.0,mlb_sea,mlb_tor,38,34,32,3,6,1,0,1,3,1,0,10,0,0,1,0,0,0,0,0.245,0.335,0.409,0.744,4,9,R,B.Francis,54,38,9,10,6,6,0,5,10,1,0,3.87,42,163,102,3,1,2,0,37,1,0,0,0,0,0,0,5,Vic Carapazza,"L.Evans (5-46), G.Speier (2-BSv), M.Brash (3), C.Vargas (3-L), E.Bazardo (2)",39,42,37,6,10,1,0,1,6,5,0,10,0,0,0,0,0,2,0,0.246,0.317,0.362,0.679,9,9,R,L.Evans,46,39,9,6,3,3,0,1,10,1,0,4.31,34,120,82,2,0,0,0,32,1,0,0,0,1,0,0,3,Vic Carapazza,"B.Francis (5-54), M.Fluharty (3-W), J.Hoffman (0-Sv)",dabble,1.5,1.93,2.0,0.07,2.09,2.01,-0.08,0.09,0.1000000000000005,3.62694300518136,-3.8277511961722577,2.0,1.93,2.09,2.01,0.0151657508881031,0.018165902124585,4.0,1.0,1.0,4.0,2158.4,1.973407830084007,2.039003011570772,6.0,walksallowed,2.0,over,pitcher
ronel blanco,mlb_hou,401695428,2025-05-05,19:40,mlb_mil,mlb_hou,dabble_dfs_pitcherstrikeouts_value,5.5,pitcherstrikeouts,dabble,61.0,False,True,False,False,False,6.0,6.0,7.0,3.0,3.0,2.0,6.0,1.0,0.0,4.98,4.92,26.0,98.0,66.0,13.0,13.0,7.0,11.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,1.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.73,-0.082,0.71,0.0,0.09,34.0,6.0,4.0,mlb_mil,mlb_hou,36,36,33,5,10,2,0,1,5,3,0,8,0,0,0,0,0,3,1,0.24,0.317,0.359,0.676,7,10,R,R.Blanco,50,36,9,9,1,1,0,0,6,0,0,4.23,36,142,100,3,0,0,0,36,1,0,0,0,0,0,1,5,Jeremie Rehak,"T.Myers (2-54-W), N.Mears (1-H), J.Koenig (0-H), G.Anderson (1-H), J.Payamps (2)",34,36,36,1,9,1,0,0,1,0,0,6,0,0,0,0,1,0,0,0.243,0.312,0.367,0.679,8,9,R,T.Myers,54,34,8,10,5,5,0,3,8,1,0,3.41,36,137,91,0,0,3,1,33,2,0,0,0,0,0,0,3,Jeremie Rehak,"R.Blanco (6-50-L), K.Ort (0), B.Sousa (2)",dabble,5.5,2.43,2.23,-0.2000000000000001,-1.0,-1.0,0.0,0.4400000000000004,5.82,-8.230452674897126,0.0,2.43,2.11,1.91,-1.0,0.1811077027627483,2.371933107544702,2.0,2.0,1.0,2.0,3295.75,2.35441730459307,-0.9765723207091056,5.0,pitcherstrikeouts,6.0,over,pitcher
ronel blanco,mlb_hou,401695428,2025-05-05,19:40,mlb_mil,mlb_hou,dabble_dfs_pitchingouts_value,15.5,pitchingouts,dabble,61.0,False,True,False,False,False,6.0,6.0,7.0,3.0,3.0,2.0,6.0,1.0,0.0,4.98,4.92,26.0,98.0,66.0,13.0,13.0,7.0,11.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,1.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.73,-0.082,0.71,0.0,0.09,34.0,6.0,4.0,mlb_mil,mlb_hou,36,36,33,5,10,2,0,1,5,3,0,8,0,0,0,0,0,3,1,0.24,0.317,0.359,0.676,7,10,R,R.Blanco,50,36,9,9,1,1,0,0,6,0,0,4.23,36,142,100,3,0,0,0,36,1,0,0,0,0,0,1,5,Jeremie Rehak,"T.Myers (2-54-W), N.Mears (1-H), J.Koenig (0-H), G.Anderson (1-H), J.Payamps (2)",34,36,36,1,9,1,0,0,1,0,0,6,0,0,0,0,1,0,0,0.243,0.312,0.367,0.679,8,9,R,T.Myers,54,34,8,10,5,5,0,3,8,1,0,3.41,36,137,91,0,0,3,1,33,2,0,0,0,0,0,0,3,Jeremie Rehak,"R.Blanco (6-50-L), K.Ort (0), B.Sousa (2)",dabble,15.5,2.09,1.93,-0.1599999999999999,1.93,2.09,0.1599999999999999,0.2199999999999999,0.2200000000000004,-7.655502392344493,8.290155440414493,2.11,1.92,2.1,1.91,0.0999999999999999,0.1000000000000001,3.0,1.0,1.0,3.0,863.0,1.9776920119196384,2.042307988080361,5.0,pitchingouts,18,over,pitcher
max fried,mlb_nyy,401695452,2025-05-07,19:05,mlb_nyy,mlb_sdp,dabble_dfs_pitcherstrikeouts_value,5.5,pitcherstrikeouts,dabble,176.0,False,False,False,False,False,4.0,7.0,5.0,1.0,1.0,0.0,8.0,1.0,0.0,1.05,2.92,27.0,100.0,67.0,18.0,10.0,8.0,11.0,0.0,1.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.85,0.238,0.96,0.0,2.46,37.0,7.0,3.0,mlb_nyy,mlb_sdp,37,36,30,4,3,0,0,2,4,3,0,10,0,1,1,0,0,0,0,0.258,0.342,0.465,0.807,4,12,R,D.Cease,75,37,10,6,3,3,0,3,11,1,1,3.59,41,156,98,2,2,1,0,36,0,0,0,0,1,1,0,4,Ramon De Jesus,"M.Fried (4-71), I.Hamilton (3), L.Weaver (1), D.Williams (1-W)",36,41,36,3,6,0,0,1,3,3,0,11,1,0,1,1,0,1,0,0.256,0.324,0.382,0.707,9,12,L,M.Fried,71,36,9,3,4,3,0,3,10,2,0,3.0,36,128,85,0,0,0,0,30,0,0,0,1,1,0,0,4,Ramon De Jesus,"D.Cease (4-75), J.Adam (2), R.Suarez (1), J.Estrada (1-L)",dabble,5.5,2.31,2.19,-0.1200000000000001,-1.0,-1.0,0.0,0.1799999999999997,0.0,-5.1948051948051965,0.0,2.34,2.19,-1.0,-1.0,0.0637704215656964,0.0,1.0,3.0,0.0,0.0,3692.5,2.25319846733342,-1.0,5.0,pitcherstrikeouts,8.0,over,pitcher
max fried,mlb_nyy,401695452,2025-05-07,19:05,mlb_nyy,mlb_sdp,dabble_dfs_pitchingouts_value,18.5,pitchingouts,dabble,176.0,False,False,False,False,False,4.0,7.0,5.0,1.0,1.0,0.0,8.0,1.0,0.0,1.05,2.92,27.0,100.0,67.0,18.0,10.0,8.0,11.0,0.0,1.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.85,0.238,0.96,0.0,2.46,37.0,7.0,3.0,mlb_nyy,mlb_sdp,37,36,30,4,3,0,0,2,4,3,0,10,0,1,1,0,0,0,0,0.258,0.342,0.465,0.807,4,12,R,D.Cease,75,37,10,6,3,3,0,3,11,1,1,3.59,41,156,98,2,2,1,0,36,0,0,0,0,1,1,0,4,Ramon De Jesus,"M.Fried (4-71), I.Hamilton (3), L.Weaver (1), D.Williams (1-W)",36,41,36,3,6,0,0,1,3,3,0,11,1,0,1,1,0,1,0,0.256,0.324,0.382,0.707,9,12,L,M.Fried,71,36,9,3,4,3,0,3,10,2,0,3.0,36,128,85,0,0,0,0,30,0,0,0,1,1,0,0,4,Ramon De Jesus,"D.Cease (4-75), J.Adam (2), R.Suarez (1), J.Estrada (1-L)",dabble,18.5,2.0,1.96,-0.04,2.01,2.05,0.04,0.06,0.0600000000000005,-2.0000000000000018,1.990049751243772,2.0,1.96,2.05,2.01,0.0163299316185545,0.0163299316185547,1.0,3.0,3.0,1.0,3692.5,1.977986886522981,2.032013113477019,5.0,pitchingouts,21,over,pitcher
