player_name,team,game_id,game_date,game_time,home,away,line_col,line_value,prop,source,batting_stats_gcar,batting_stats_pa,batting_stats_ab,batting_stats_r,batting_stats_h,batting_stats_2b,batting_stats_3b,batting_stats_hr,batting_stats_rbi,batting_stats_bb,batting_stats_ibb,batting_stats_so,batting_stats_hbp,batting_stats_sh,batting_stats_sf,batting_stats_roe,batting_stats_gdp,batting_stats_sb,batting_stats_cs,batting_stats_ba,batting_stats_obp,batting_stats_slg,batting_stats_ops,batting_stats_bop,batting_stats_ali,batting_stats_wpa,batting_stats_acli,batting_stats_cwpa,batting_stats_re24,batting_stats_position,home_team,away_team,home_stats.batting_stats.pa,home_stats.batting_stats.ab,home_stats.batting_stats.r,home_stats.batting_stats.h,home_stats.batting_stats.2b,home_stats.batting_stats.3b,home_stats.batting_stats.hr,home_stats.batting_stats.rbi,home_stats.batting_stats.bb,home_stats.batting_stats.ibb,home_stats.batting_stats.so,home_stats.batting_stats.hbp,home_stats.batting_stats.sh,home_stats.batting_stats.sf,home_stats.batting_stats.roe,home_stats.batting_stats.gidp,home_stats.batting_stats.sb,home_stats.batting_stats.cs,home_stats.batting_stats.avg,home_stats.batting_stats.obp,home_stats.batting_stats.slug,home_stats.batting_stats.ops,home_stats.batting_stats.lob,home_stats.batting_stats.bat_num,home_stats.batting_stats.opp_thr,home_stats.batting_stats.opp_st,home_stats.batting_stats.opp_st_sc,home_stats.pitching_stats.ip,home_stats.pitching_stats.h,home_stats.pitching_stats.r,home_stats.pitching_stats.er,home_stats.pitching_stats.uer,home_stats.pitching_stats.bb,home_stats.pitching_stats.so,home_stats.pitching_stats.hr,home_stats.pitching_stats.hbp,home_stats.pitching_stats.era,home_stats.pitching_stats.bf,home_stats.pitching_stats.p,home_stats.pitching_stats.s,home_stats.pitching_stats.ir,home_stats.pitching_stats.is,home_stats.pitching_stats.sb,home_stats.pitching_stats.cs,home_stats.pitching_stats.ab,home_stats.pitching_stats.2b,home_stats.pitching_stats.3b,home_stats.pitching_stats.ibb,home_stats.pitching_stats.sh,home_stats.pitching_stats.sf,home_stats.pitching_stats.roe,home_stats.pitching_stats.gidp,home_stats.pitching_stats.pitch_num,home_stats.pitching_stats.ump,home_stats.pitching_stats.pitchers,away_stats.batting_stats.pa,away_stats.batting_stats.ab,away_stats.batting_stats.r,away_stats.batting_stats.h,away_stats.batting_stats.2b,away_stats.batting_stats.3b,away_stats.batting_stats.hr,away_stats.batting_stats.rbi,away_stats.batting_stats.bb,away_stats.batting_stats.ibb,away_stats.batting_stats.so,away_stats.batting_stats.hbp,away_stats.batting_stats.sh,away_stats.batting_stats.sf,away_stats.batting_stats.roe,away_stats.batting_stats.gidp,away_stats.batting_stats.sb,away_stats.batting_stats.cs,away_stats.batting_stats.avg,away_stats.batting_stats.obp,away_stats.batting_stats.slug,away_stats.batting_stats.ops,away_stats.batting_stats.lob,away_stats.batting_stats.bat_num,away_stats.batting_stats.opp_thr,away_stats.batting_stats.opp_st,away_stats.batting_stats.opp_st_sc,away_stats.pitching_stats.ip,away_stats.pitching_stats.h,away_stats.pitching_stats.r,away_stats.pitching_stats.er,away_stats.pitching_stats.uer,away_stats.pitching_stats.bb,away_stats.pitching_stats.so,away_stats.pitching_stats.hr,away_stats.pitching_stats.hbp,away_stats.pitching_stats.era,away_stats.pitching_stats.bf,away_stats.pitching_stats.p,away_stats.pitching_stats.s,away_stats.pitching_stats.ir,away_stats.pitching_stats.is,away_stats.pitching_stats.sb,away_stats.pitching_stats.cs,away_stats.pitching_stats.ab,away_stats.pitching_stats.2b,away_stats.pitching_stats.3b,away_stats.pitching_stats.ibb,away_stats.pitching_stats.sh,away_stats.pitching_stats.sf,away_stats.pitching_stats.roe,away_stats.pitching_stats.gidp,away_stats.pitching_stats.pitch_num,away_stats.pitching_stats.ump,away_stats.pitching_stats.pitchers,book,line_value_book,open_om,close_om,delta_om,open_um,close_um,delta_um,total_move_om,total_move_um,pct_change_om,pct_change_um,max_om,min_om,max_um,min_um,std_om,std_um,ups_om,downs_om,ups_um,downs_um,avg_update_sec,twavg_om,twavg_um,n_updates,prop_norm,actual,outcome,player_type
michael harris ii,mlb_atl,401695501,2025-05-11,13:35,mlb_pit,mlb_atl,dabble_dfs_totalbases_value,1.5,totalbases,dabble,0.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,mlb_pit,mlb_atl,40,34,4,10,1,0,0,3,4,1,9,1,0,1,0,0,3,1,0.22,0.301,0.325,0.627,11,11,L,C.Sale,49,9,8,3,3,0,2,5,0,0,4.14,36,131,88,4,3,0,1,34,3,0,0,0,0,0,0,5,Tony Randazzo,"C.Mlodzinski (5-62), R.Borucki (3-H), T.Rainey (0), J.Wentz (5-BSv), D.Santana (0-W)",36,34,3,8,3,0,0,3,2,0,5,0,0,0,0,0,0,1,0.237,0.31,0.38,0.69,6,11,R,C.Mlodzinski,62,8,10,4,3,0,4,9,0,1,3.87,40,144,91,2,0,3,1,34,1,0,1,0,1,0,0,4,Tony Randazzo,"C.Sale (4-49), E.De Los Santos (1), A.Bummer (1), R.Iglesias (2-L)",dabble,1.5,2.33,2.32,-0.0100000000000002,-1.0,-1.0,0.0,0.1500000000000008,0.0,-0.4291845493562318,0.0,2.36,2.32,-1.0,-1.0,0.024164614034339,0.0,3.0,5.0,0.0,0.0,19958.0,2.3392797810305845,-1.0,9.0,totalbases,1.0,under,hitter
michael harris ii,mlb_atl,401695501,2025-05-11,13:35,mlb_pit,mlb_atl,dabble_dfs_hits_value,1.5,hits,dabble,0.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,mlb_pit,mlb_atl,40,34,4,10,1,0,0,3,4,1,9,1,0,1,0,0,3,1,0.22,0.301,0.325,0.627,11,11,L,C.Sale,49,9,8,3,3,0,2,5,0,0,4.14,36,131,88,4,3,0,1,34,3,0,0,0,0,0,0,5,Tony Randazzo,"C.Mlodzinski (5-62), R.Borucki (3-H), T.Rainey (0), J.Wentz (5-BSv), D.Santana (0-W)",36,34,3,8,3,0,0,3,2,0,5,0,0,0,0,0,0,1,0.237,0.31,0.38,0.69,6,11,R,C.Mlodzinski,62,8,10,4,3,0,4,9,0,1,3.87,40,144,91,2,0,3,1,34,1,0,1,0,1,0,0,4,Tony Randazzo,"C.Sale (4-49), E.De Los Santos (1), A.Bummer (1), R.Iglesias (2-L)",dabble,1.5,3.29,3.33,0.04,-1.0,-1.0,0.0,0.2800000000000002,0.0,1.215805471124631,0.0,3.36,3.28,-1.0,-1.0,0.0362705880232945,0.0,5.0,5.0,0.0,0.0,3027.7,3.322997824485069,-1.0,11.0,hits,1.0,under,hitter
gabriel arias,mlb_cle,401695474,2025-05-09,19:10,mlb_cle,mlb_phi,dabble_dfs_hitsrunsrbis_value,1.5,hitsrunsrbis,dabble,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,mlb_cle,mlb_phi,35,32,6,9,2,0,3,6,2,0,8,1,0,0,0,0,0,0,0.239,0.312,0.393,0.704,5,10,R,A.Nola,42,9,6,0,0,0,6,10,0,0,4.19,36,153,92,0,0,0,1,30,0,0,0,0,0,0,1,4,Chris Segal,"G.Williams (5-63-W), T.Herrin (1), H.Gaddis (1), M.Festa (1)",36,30,0,6,0,0,0,0,6,0,10,0,0,0,0,1,0,1,0.257,0.338,0.401,0.738,9,9,R,G.Williams,63,8,9,6,6,0,2,8,3,1,3.94,35,136,93,0,0,0,0,32,2,0,0,0,0,0,0,4,Chris Segal,"A.Nola (5-42-L), T.Banks (0), J.Ross (4), O.Kerkering (2)",dabble,1.5,2.16,2.17,0.0099999999999997,-1.0,-1.0,0.0,0.0099999999999997,0.0,0.4629629629629539,0.0,2.17,2.16,-1.0,-1.0,,,1.0,0.0,0.0,0.0,214.0,2.1696271510516256,-1.0,2.0,hitsrunsrbis,1.0,under,hitter
gabriel arias,mlb_cle,401695489,2025-05-10,18:10,mlb_cle,mlb_phi,dabble_dfs_hitsrunsrbis_value,1.5,hitsrunsrbis,dabble,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,mlb_cle,mlb_phi,32,28,1,4,1,0,0,1,3,0,6,0,0,1,0,1,1,1,0.237,0.31,0.388,0.697,4,9,L,R.Suárez,75,9,13,7,7,0,1,7,1,0,4.26,41,146,99,1,1,1,0,40,3,0,0,0,0,0,0,3,Alex MacKay,"T.Bibee (5-66-L), J.Junis (3), J.Cantillo (2)",41,40,7,13,3,0,1,7,1,0,7,0,0,0,0,0,1,0,0.259,0.338,0.403,0.741,7,9,R,T.Bibee,66,9,4,1,1,0,3,6,0,0,3.86,32,123,80,0,0,1,1,28,1,0,0,0,1,0,1,3,Alex MacKay,"R.Suárez (5-75-W), C.Hernández (1), J.Ross (0)",dabble,1.5,2.19,2.17,-0.02,-1.0,-1.0,0.0,1.0600000000000018,0.0,-0.91324200913242,0.0,2.45,2.17,-1.0,-1.0,0.053268690079788,0.0,16.0,22.0,0.0,0.0,6019.921052631579,2.2856736546318377,-1.0,39.0,hitsrunsrbis,1.0,under,hitter
gabriel arias,mlb_cle,401695474,2025-05-09,19:10,mlb_cle,mlb_phi,dabble_dfs_homeruns_value,0.5,homeruns,dabble,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,mlb_cle,mlb_phi,35,32,6,9,2,0,3,6,2,0,8,1,0,0,0,0,0,0,0.239,0.312,0.393,0.704,5,10,R,A.Nola,42,9,6,0,0,0,6,10,0,0,4.19,36,153,92,0,0,0,1,30,0,0,0,0,0,0,1,4,Chris Segal,"G.Williams (5-63-W), T.Herrin (1), H.Gaddis (1), M.Festa (1)",36,30,0,6,0,0,0,0,6,0,10,0,0,0,0,1,0,1,0.257,0.338,0.401,0.738,9,9,R,G.Williams,63,8,9,6,6,0,2,8,3,1,3.94,35,136,93,0,0,0,0,32,2,0,0,0,0,0,0,4,Chris Segal,"A.Nola (5-42-L), T.Banks (0), J.Ross (4), O.Kerkering (2)",dabble,0.5,9.37,9.49,0.120000000000001,-1.0,-1.0,0.0,0.120000000000001,0.0,1.2806830309498585,0.0,9.49,9.37,-1.0,-1.0,,,1.0,0.0,0.0,0.0,156.0,9.487808745795292,-1.0,2.0,homeruns,0.0,under,hitter
gabriel arias,mlb_cle,401695489,2025-05-10,18:10,mlb_cle,mlb_phi,dabble_dfs_homeruns_value,0.5,homeruns,dabble,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,mlb_cle,mlb_phi,32,28,1,4,1,0,0,1,3,0,6,0,0,1,0,1,1,1,0.237,0.31,0.388,0.697,4,9,L,R.Suárez,75,9,13,7,7,0,1,7,1,0,4.26,41,146,99,1,1,1,0,40,3,0,0,0,0,0,0,3,Alex MacKay,"T.Bibee (5-66-L), J.Junis (3), J.Cantillo (2)",41,40,7,13,3,0,1,7,1,0,7,0,0,0,0,0,1,0,0.259,0.338,0.403,0.741,7,9,R,T.Bibee,66,9,4,1,1,0,3,6,0,0,3.86,32,123,80,0,0,1,1,28,1,0,0,0,1,0,1,3,Alex MacKay,"R.Suárez (5-75-W), C.Hernández (1), J.Ross (0)",dabble,0.5,10.08,9.87,-0.2100000000000008,-1.0,-1.0,0.0,17.85,0.0,-2.083333333333337,0.0,15.3,8.77,-1.0,-1.0,1.0981575650640445,0.0,28.0,24.0,0.0,0.0,4402.365384615385,9.892396539037325,-1.0,53.0,homeruns,0.0,under,hitter
gabriel arias,mlb_cle,401695474,2025-05-09,19:10,mlb_cle,mlb_phi,dabble_dfs_runs_value,0.5,runs,dabble,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,mlb_cle,mlb_phi,35,32,6,9,2,0,3,6,2,0,8,1,0,0,0,0,0,0,0.239,0.312,0.393,0.704,5,10,R,A.Nola,42,9,6,0,0,0,6,10,0,0,4.19,36,153,92,0,0,0,1,30,0,0,0,0,0,0,1,4,Chris Segal,"G.Williams (5-63-W), T.Herrin (1), H.Gaddis (1), M.Festa (1)",36,30,0,6,0,0,0,0,6,0,10,0,0,0,0,1,0,1,0.257,0.338,0.401,0.738,9,9,R,G.Williams,63,8,9,6,6,0,2,8,3,1,3.94,35,136,93,0,0,0,0,32,2,0,0,0,0,0,0,4,Chris Segal,"A.Nola (5-42-L), T.Banks (0), J.Ross (4), O.Kerkering (2)",dabble,0.5,2.5,2.5,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,-1.0,-1.0,,,0.0,0.0,0.0,0.0,,2.5,-1.0,1.0,runs,1.0,over,hitter
gabriel arias,mlb_cle,401695489,2025-05-10,18:10,mlb_cle,mlb_phi,dabble_dfs_runs_value,0.5,runs,dabble,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,mlb_cle,mlb_phi,32,28,1,4,1,0,0,1,3,0,6,0,0,1,0,1,1,1,0.237,0.31,0.388,0.697,4,9,L,R.Suárez,75,9,13,7,7,0,1,7,1,0,4.26,41,146,99,1,1,1,0,40,3,0,0,0,0,0,0,3,Alex MacKay,"T.Bibee (5-66-L), J.Junis (3), J.Cantillo (2)",41,40,7,13,3,0,1,7,1,0,7,0,0,0,0,0,1,0,0.259,0.338,0.403,0.741,7,9,R,T.Bibee,66,9,4,1,1,0,3,6,0,0,3.86,32,123,80,0,0,1,1,28,1,0,0,0,1,0,1,3,Alex MacKay,"R.Suárez (5-75-W), C.Hernández (1), J.Ross (0)",dabble,0.5,2.53,2.64,0.1100000000000003,-1.0,-1.0,0.0,2.81,0.0,4.347826086956541,0.0,3.66,2.53,-1.0,-1.0,0.2141438437710215,0.0,20.0,23.0,0.0,0.0,5319.930232558139,2.7999090778862925,-1.0,44.0,runs,1.0,over,hitter
gabriel arias,mlb_cle,401695474,2025-05-09,19:10,mlb_cle,mlb_phi,dabble_dfs_stolenbases_value,0.5,stolenbases,dabble,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,mlb_cle,mlb_phi,35,32,6,9,2,0,3,6,2,0,8,1,0,0,0,0,0,0,0.239,0.312,0.393,0.704,5,10,R,A.Nola,42,9,6,0,0,0,6,10,0,0,4.19,36,153,92,0,0,0,1,30,0,0,0,0,0,0,1,4,Chris Segal,"G.Williams (5-63-W), T.Herrin (1), H.Gaddis (1), M.Festa (1)",36,30,0,6,0,0,0,0,6,0,10,0,0,0,0,1,0,1,0.257,0.338,0.401,0.738,9,9,R,G.Williams,63,8,9,6,6,0,2,8,3,1,3.94,35,136,93,0,0,0,0,32,2,0,0,0,0,0,0,4,Chris Segal,"A.Nola (5-42-L), T.Banks (0), J.Ross (4), O.Kerkering (2)",dabble,0.5,16.08,15.83,-0.2499999999999982,-1.0,-1.0,0.0,3.650000000000004,0.0,-1.5547263681591983,0.0,17.46,15.51,-1.0,-1.0,0.9792343948207712,0.0,2.0,3.0,0.0,0.0,29269.8,16.172066657918908,-1.0,6.0,stolenbases,0.0,under,hitter
gabriel arias,mlb_cle,401695489,2025-05-10,18:10,mlb_cle,mlb_phi,dabble_dfs_stolenbases_value,0.5,stolenbases,dabble,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,mlb_cle,mlb_phi,32,28,1,4,1,0,0,1,3,0,6,0,0,1,0,1,1,1,0.237,0.31,0.388,0.697,4,9,L,R.Suárez,75,9,13,7,7,0,1,7,1,0,4.26,41,146,99,1,1,1,0,40,3,0,0,0,0,0,0,3,Alex MacKay,"T.Bibee (5-66-L), J.Junis (3), J.Cantillo (2)",41,40,7,13,3,0,1,7,1,0,7,0,0,0,0,0,1,0,0.259,0.338,0.403,0.741,7,9,R,T.Bibee,66,9,4,1,1,0,3,6,0,0,3.86,32,123,80,0,0,1,1,28,1,0,0,0,1,0,1,3,Alex MacKay,"R.Suárez (5-75-W), C.Hernández (1), J.Ross (0)",dabble,0.5,15.78,16.78,1.0000000000000018,-1.0,-1.0,0.0,23.640000000000004,0.0,6.337135614702172,0.0,18.06,10.7,-1.0,-1.0,1.318632565628976,0.0,28.0,23.0,0.0,0.0,4488.686274509804,14.059130521020222,-1.0,52.0,stolenbases,0.0,under,hitter
gabriel arias,mlb_cle,401695489,2025-05-10,18:10,mlb_cle,mlb_phi,dabble_dfs_hits_value,0.5,hits,dabble,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,mlb_cle,mlb_phi,32,28,1,4,1,0,0,1,3,0,6,0,0,1,0,1,1,1,0.237,0.31,0.388,0.697,4,9,L,R.Suárez,75,9,13,7,7,0,1,7,1,0,4.26,41,146,99,1,1,1,0,40,3,0,0,0,0,0,0,3,Alex MacKay,"T.Bibee (5-66-L), J.Junis (3), J.Cantillo (2)",41,40,7,13,3,0,1,7,1,0,7,0,0,0,0,0,1,0,0.259,0.338,0.403,0.741,7,9,R,T.Bibee,66,9,4,1,1,0,3,6,0,0,3.86,32,123,80,0,0,1,1,28,1,0,0,0,1,0,1,3,Alex MacKay,"R.Suárez (5-75-W), C.Hernández (1), J.Ross (0)",dabble,0.5,1.94,1.91,-0.03,2.08,2.11,0.0299999999999998,0.03,0.0500000000000002,-1.5463917525773252,1.4423076923076872,1.94,1.91,2.11,2.08,0.005,0.012583057392118,0.0,3.0,3.0,1.0,16529.75,1.921368349558524,2.096967172288884,5.0,hits,0.0,under,hitter
gabriel arias,mlb_cle,401695489,2025-05-10,18:10,mlb_cle,mlb_phi,dabble_dfs_singles_value,0.5,singles,dabble,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,mlb_cle,mlb_phi,32,28,1,4,1,0,0,1,3,0,6,0,0,1,0,1,1,1,0.237,0.31,0.388,0.697,4,9,L,R.Suárez,75,9,13,7,7,0,1,7,1,0,4.26,41,146,99,1,1,1,0,40,3,0,0,0,0,0,0,3,Alex MacKay,"T.Bibee (5-66-L), J.Junis (3), J.Cantillo (2)",41,40,7,13,3,0,1,7,1,0,7,0,0,0,0,0,1,0,0.259,0.338,0.403,0.741,7,9,R,T.Bibee,66,9,4,1,1,0,3,6,0,0,3.86,32,123,80,0,0,1,1,28,1,0,0,0,1,0,1,3,Alex MacKay,"R.Suárez (5-75-W), C.Hernández (1), J.Ross (0)",dabble,0.5,2.12,2.12,0.0,1.9,1.91,0.01,0.0,0.01,0.0,0.5263157894736858,2.12,2.12,1.91,1.9,,,0.0,0.0,1.0,0.0,166.0,2.12,1.9099514096841632,2.0,singles,0.0,under,hitter
gabriel arias,mlb_cle,401695489,2025-05-10,18:10,mlb_cle,mlb_phi,dabble_dfs_totalbases_value,0.5,totalbases,dabble,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,mlb_cle,mlb_phi,32,28,1,4,1,0,0,1,3,0,6,0,0,1,0,1,1,1,0.237,0.31,0.388,0.697,4,9,L,R.Suárez,75,9,13,7,7,0,1,7,1,0,4.26,41,146,99,1,1,1,0,40,3,0,0,0,0,0,0,3,Alex MacKay,"T.Bibee (5-66-L), J.Junis (3), J.Cantillo (2)",41,40,7,13,3,0,1,7,1,0,7,0,0,0,0,0,1,0,0.259,0.338,0.403,0.741,7,9,R,T.Bibee,66,9,4,1,1,0,3,6,0,0,3.86,32,123,80,0,0,1,1,28,1,0,0,0,1,0,1,3,Alex MacKay,"R.Suárez (5-75-W), C.Hernández (1), J.Ross (0)",dabble,0.5,1.92,1.91,-0.01,2.1,2.11,0.0099999999999997,0.01,0.0300000000000002,-0.520833333333337,0.4761904761904745,1.92,1.91,2.11,2.09,0.0070710678118654,0.0212132034355966,0.0,1.0,1.0,1.0,2165.5,1.91398226784881,2.10255902939804,3.0,totalbases,0.0,under,hitter
jasson domínguez,mlb_nyy,401695426,2025-05-05,19:05,mlb_nyy,mlb_sdp,dabble_dfs_stolenbases_value,0.5,stolenbases,dabble,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,2.0,0.0,0.0,0.0,mlb_nyy,mlb_sdp,35,30,3,6,1,0,1,3,4,0,9,0,0,1,0,1,2,0,0.26,0.344,0.467,0.811,5,10,R,N.Pivetta,48,9,6,4,4,0,4,7,0,0,3.64,36,144,89,5,3,1,0,32,1,0,0,0,0,0,0,5,Adrian Johnson,"C.Rodón (5-72), F.Cruz (1-H), D.Williams (2-H), L.Weaver (2-BL), T.Hill (1)",36,32,4,6,1,0,0,4,4,0,7,0,0,0,0,0,1,0,0.257,0.327,0.388,0.715,5,12,L,C.Rodón,72,9,6,3,2,0,4,9,1,0,2.73,35,150,95,1,1,2,0,30,1,0,0,0,1,0,1,5,Adrian Johnson,"N.Pivetta (5-48), Y.Matsui (1), R.Bergert (2-W), J.Estrada (0-H), R.Suarez (1-Sv)",dabble,0.5,8.85,8.85,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,8.85,8.85,-1.0,-1.0,,,0.0,0.0,0.0,0.0,,8.85,-1.0,1.0,stolenbases,0.0,under,hitter
jasson domínguez,mlb_nyy,401695452,2025-05-07,19:05,mlb_nyy,mlb_sdp,dabble_dfs_stolenbases_value,0.5,stolenbases,dabble,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,mlb_nyy,mlb_sdp,36,30,4,3,0,0,2,4,3,0,10,0,1,1,0,0,0,0,0.258,0.342,0.465,0.807,4,12,R,D.Cease,75,10,6,3,3,0,3,11,1,1,3.59,41,156,98,2,2,1,0,36,0,0,0,0,1,1,0,4,Ramon De Jesus,"M.Fried (4-71), I.Hamilton (3), L.Weaver (1), D.Williams (1-W)",41,36,3,6,0,0,1,3,3,0,11,1,0,1,1,0,1,0,0.256,0.324,0.382,0.707,9,12,L,M.Fried,71,9,3,4,3,0,3,10,2,0,3.0,36,128,85,0,0,0,0,30,0,0,0,1,1,0,0,4,Ramon De Jesus,"D.Cease (4-75), J.Adam (2), R.Suarez (1), J.Estrada (1-L)",dabble,0.5,7.13,7.28,0.1500000000000003,-1.0,-1.0,0.0,3.729999999999999,0.0,2.103786816269282,0.0,7.3,5.5,-1.0,-1.0,0.9143059428565784,0.0,3.0,5.0,0.0,0.0,31625.0,7.045770256117301,-1.0,9.0,stolenbases,0.0,under,hitter
jasson domínguez,mlb_nyy,401764539,2025-05-11,16:05,mlb_ath,mlb_nyy,dabble_dfs_stolenbases_value,0.5,stolenbases,dabble,0.0,6.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,mlb_ath,mlb_nyy,35,32,2,7,0,0,1,2,3,0,4,0,0,0,0,2,0,0,0.259,0.318,0.421,0.739,6,12,L,R.Yarbrough,48,9,15,12,12,0,5,10,1,3,4.82,50,193,111,2,2,0,0,42,5,0,0,0,0,0,0,5,Edwin Moscoso,"L.Severino (5-12-L), M.Spence (3), E.Alvarado (1), T.McFarland (3), H.Harris (1)",50,42,12,15,5,0,1,12,5,0,10,3,0,0,0,0,0,0,0.263,0.348,0.481,0.829,11,13,R,L.Severino,12,9,7,2,2,0,3,4,1,0,3.71,35,122,79,0,0,0,0,32,0,0,0,0,0,0,2,3,Edwin Moscoso,"R.Yarbrough (7-48-W), Y.De los Santos (1), T.Matzek (0)",dabble,0.5,6.87,6.78,-0.0899999999999998,-1.0,-1.0,0.0,0.0899999999999998,0.0,-1.3100436681222738,0.0,6.87,6.78,-1.0,-1.0,0.0494974746830585,0.0,0.0,2.0,0.0,0.0,1270.5,6.811204921510394,-1.0,3.0,stolenbases,0.0,under,hitter
jasson domínguez,mlb_nyy,401695452,2025-05-07,19:05,mlb_nyy,mlb_sdp,dabble_dfs_homeruns_value,0.5,homeruns,dabble,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,mlb_nyy,mlb_sdp,36,30,4,3,0,0,2,4,3,0,10,0,1,1,0,0,0,0,0.258,0.342,0.465,0.807,4,12,R,D.Cease,75,10,6,3,3,0,3,11,1,1,3.59,41,156,98,2,2,1,0,36,0,0,0,0,1,1,0,4,Ramon De Jesus,"M.Fried (4-71), I.Hamilton (3), L.Weaver (1), D.Williams (1-W)",41,36,3,6,0,0,1,3,3,0,11,1,0,1,1,0,1,0,0.256,0.324,0.382,0.707,9,12,L,M.Fried,71,9,3,4,3,0,3,10,2,0,3.0,36,128,85,0,0,0,0,30,0,0,0,1,1,0,0,4,Ramon De Jesus,"D.Cease (4-75), J.Adam (2), R.Suarez (1), J.Estrada (1-L)",dabble,0.5,7.08,5.83,-1.25,-1.0,-1.0,0.0,1.7699999999999996,0.0,-17.65536723163842,0.0,7.08,5.61,-1.0,-1.0,0.6827151675479313,0.0,2.0,3.0,0.0,0.0,49075.6,5.92698570264464,-1.0,6.0,homeruns,0.0,under,hitter
